year,month,region,category,revenue,profit,cost,orders,qty
2025,2,Новосибирск,Бытовая техника,65487.0,18273.0,47214.0,3,7.0
2025,2,Новосибирск,Канцтовары,4830.0,4162.0,668.0,1,2.0
2025,2,Новосибирск,Одежда,6473.0,3163.0,3310.0,1,1.0
2025,2,Новосибирск,Продукты,1585.0,427.0,1157.0,3,6.0
2025,2,Ростов-на-Дону,Бытовая техника,54794.0,14682.0,40112.0,1,12.0
2025,2,Ростов-на-Дону,Канцтовары,1536.0,764.0,772.0,2,2.0
2025,2,Ростов-на-Дону,Одежда,11024.0,4794.0,6229.0,2,4.0
2025,2,Ростов-на-Дону,Продукты,458.0,158.0,301.0,1,1.0
2025,2,Ростов-на-Дону,Электроника,218723.0,45992.0,172731.0,1,9.0
2025,2,Самара,Бытовая техника,24590.0,7377.0,17214.0,1,6.0
2025,2,Самара,Канцтовары,1416.0,670.0,746.0,2,2.0
2025,2,Самара,Одежда,89077.0,37944.0,51133.0,2,14.0
2025,2,Самара,Электроника,82226.0,14634.0,67592.0,1,4.0
2025,2,Санкт-Петербург,Бытовая техника,16196.0,3811.0,12385.0,2,4.0
2025,2,Санкт-Петербург,Канцтовары,6968.0,5343.0,1625.0,4,8.0
2025,2,Санкт-Петербург,Одежда,9091.0,4226.0,4865.0,2,2.0
2025,2,Санкт-Петербург,Продукты,8384.0,2319.0,6064.0,3,13.0
2025,2,Санкт-Петербург,Электроника,6009.0,1566.0,4442.0,1,1.0
2025,3,Екатеринбург,Одежда,37679.0,17723.0,19956.0,3,6.0
2025,3,Екатеринбург,Продукты,244.0,64.0,180.0,1,1.0
2025,3,Екатеринбург,Электроника,55263.0,14554.0,40708.0,1,3.0
2025,3,Казань,Бытовая техника,61186.0,17764.0,43422.0,2,14.0
2025,3,Казань,Канцтовары,7701.0,3674.0,4026.0,1,6.0
2025,3,Казань,Продукты,2433.0,743.0,1690.0,2,8.0
2025,3,Казань,Электроника,5784.0,1475.0,4309.0,1,1.0
2025,3,Москва,Бытовая техника,59906.0,16585.0,43321.0,6,12.0
2025,3,Москва,Канцтовары,5568.0,2700.0,2868.0,6,12.0
2025,3,Москва,Одежда,26691.0,13222.0,13470.0,2,4.0
2025,3,Москва,Продукты,9212.0,2507.0,6705.0,6,19.0
2025,3,Москва,Электроника,226541.0,44895.0,181646.0,4,12.0
2025,3,Новосибирск,Бытовая техника,13368.0,3270.0,10099.0,1,1.0
2025,3,Новосибирск,Продукты,1355.0,330.0,1025.0,1,6.0
2025,3,Новосибирск,Электроника,125501.0,27918.0,97582.0,2,8.0
2025,3,Ростов-на-Дону,Бытовая техника,39701.0,11253.0,28448.0,3,10.0
2025,3,Ростов-на-Дону,Продукты,4355.0,1509.0,2846.0,2,5.0
2025,3,Ростов-на-Дону,Электроника,33300.0,7897.0,25404.0,2,6.0
2025,3,Самара,Бытовая техника,35970.0,11699.0,24271.0,2,9.0
2025,3,Самара,Канцтовары,5330.0,2381.0,2950.0,1,11.0
2025,3,Самара,Одежда,44876.0,21815.0,23061.0,4,11.0
2025,3,Самара,Электроника,154904.0,33003.0,121901.0,2,5.0
2025,3,Санкт-Петербург,Бытовая техника,113591.0,31062.0,82529.0,9,24.0
2025,3,Санкт-Петербург,Канцтовары,11324.0,5651.0,5674.0,9,17.0
2025,3,Санкт-Петербург,Одежда,3335.0,1541.0,1794.0,2,2.0
2025,3,Санкт-Петербург,Продукты,6251.0,1860.0,4391.0,5,16.0
2025,3,Санкт-Петербург,Электроника,33532.0,-6451.0,39983.0,3,4.0
2025,4,Екатеринбург,Канцтовары,15593.0,7753.0,7840.0,8,33.0
2025,4,Екатеринбург,Продукты,1727.0,491.0,1236.0,1,3.0
2025,4,Екатеринбург,Электроника,49564.0,10344.0,39221.0,2,2.0
2025,4,Казань,Бытовая техника,52113.0,14924.0,37189.0,3,10.0
2025,4,Казань,Канцтовары,3028.0,1391.0,1637.0,1,6.0
2025,4,Казань,Одежда,28195.0,12757.0,15437.0,2,3.0
2025,4,Казань,Продукты,3405.0,932.0,2474.0,4,11.0
2025,4,Москва,Бытовая техника,44595.0,11336.0,33259.0,4,6.0
2025,4,Москва,Канцтовары,15652.0,7732.0,7920.0,5,23.0
2025,4,Москва,Одежда,72571.0,31541.0,41030.0,5,11.0
2025,4,Москва,Электроника,128509.0,26547.0,101962.0,3,6.0
2025,4,Новосибирск,Бытовая техника,9404.0,2633.0,6771.0,2,2.0
2025,4,Новосибирск,Канцтовары,1117.0,605.0,513.0,2,2.0
2025,4,Новосибирск,Одежда,8575.0,3811.0,4764.0,2,5.0
2025,4,Новосибирск,Продукты,546.0,133.0,413.0,2,2.0
2025,4,Новосибирск,Электроника,7112.0,1462.0,5650.0,2,2.0
2025,4,Ростов-на-Дону,Бытовая техника,3658.0,989.0,2670.0,1,1.0
2025,4,Ростов-на-Дону,Одежда,67688.0,26226.0,41462.0,3,9.0
2025,4,Ростов-на-Дону,Продукты,1190.0,409.0,781.0,2,2.0
2025,4,Ростов-на-Дону,Электроника,4830.0,970.0,3860.0,1,1.0
2025,4,Самара,Бытовая техника,13741.0,4456.0,9285.0,1,4.0
2025,4,Самара,Канцтовары,6458.0,3189.0,3269.0,3,17.0
2025,4,Самара,Одежда,58496.0,25286.0,33211.0,3,11.0
2025,4,Самара,Продукты,1496.0,405.0,1091.0,2,3.0
2025,4,Самара,Электроника,45313.0,11501.0,33812.0,1,2.0
2025,4,Санкт-Петербург,Канцтовары,2746.0,1144.0,1601.0,2,4.0
2025,4,Санкт-Петербург,Одежда,11582.0,5035.0,6546.0,2,2.0
2025,4,Санкт-Петербург,Продукты,3392.0,928.0,2464.0,4,7.0
2025,4,Санкт-Петербург,Электроника,58241.0,13397.0,44843.0,1,3.0
2025,5,Екатеринбург,Бытовая техника,44695.0,12581.0,32114.0,3,10.0
2025,5,Екатеринбург,Канцтовары,2196.0,1180.0,1016.0,1,2.0
2025,5,Екатеринбург,Одежда,16855.0,7568.0,9286.0,2,3.0
2025,5,Казань,Канцтовары,1276.0,557.0,719.0,1,1.0
2025,5,Казань,Одежда,11088.0,4257.0,6831.0,2,2.0
2025,5,Казань,Продукты,1079.0,350.0,729.0,1,4.0
2025,5,Москва,Бытовая техника,66873.0,18308.0,48566.0,3,13.0
2025,5,Москва,Канцтовары,3523.0,1611.0,1912.0,4,7.0
2025,5,Москва,Одежда,149680.0,64776.0,84904.0,7,34.0
2025,5,Москва,Продукты,13978.0,4208.0,9771.0,7,24.0
2025,5,Москва,Электроника,9718.0,1962.0,7756.0,2,2.0
2025,5,Новосибирск,Бытовая техника,26869.0,7668.0,19201.0,2,9.0
2025,5,Новосибирск,Канцтовары,329.0,135.0,193.0,1,1.0
2025,5,Новосибирск,Одежда,7651.0,3786.0,3864.0,1,4.0
2025,5,Новосибирск,Продукты,9643.0,2868.0,6774.0,2,10.0
2025,5,Ростов-на-Дону,Канцтовары,13923.0,7374.0,6549.0,3,27.0
2025,5,Ростов-на-Дону,Одежда,18333.0,8374.0,9959.0,3,5.0
2025,5,Ростов-на-Дону,Продукты,985.0,263.0,722.0,1,1.0
2025,5,Ростов-на-Дону,Электроника,24933.0,5909.0,19024.0,1,4.0
2025,5,Самара,Бытовая техника,54891.0,16609.0,38282.0,3,11.0
2025,5,Самара,Канцтовары,5216.0,4652.0,565.0,2,3.0
2025,5,Самара,Одежда,19308.0,7961.0,11347.0,1,4.0
2025,5,Самара,Продукты,5805.0,4788.0,1017.0,2,2.0
2025,5,Самара,Электроника,41190.0,9303.0,31887.0,2,7.0
2025,5,Санкт-Петербург,Бытовая техника,111834.0,31517.0,80316.0,5,15.0
2025,5,Санкт-Петербург,Канцтовары,448.0,237.0,211.0,1,1.0
2025,5,Санкт-Петербург,Одежда,71758.0,37370.0,34388.0,3,10.0
2025,5,Санкт-Петербург,Электроника,75507.0,13505.0,62002.0,1,4.0
2025,6,Екатеринбург,Бытовая техника,46026.0,14506.0,31520.0,1,2.0
2025,6,Екатеринбург,Канцтовары,5614.0,2723.0,2892.0,5,9.0
2025,6,Екатеринбург,Продукты,4309.0,1443.0,2865.0,4,11.0
2025,6,Екатеринбург,Электроника,24872.0,4759.0,20113.0,1,5.0
2025,6,Казань,Бытовая техника,11187.0,3299.0,7888.0,1,1.0
2025,6,Казань,Одежда,7303.0,3736.0,3567.0,1,1.0
2025,6,Москва,Бытовая техника,106246.0,32141.0,74105.0,6,15.0
2025,6,Москва,Канцтовары,9585.0,5018.0,4567.0,6,13.0
2025,6,Москва,Одежда,223989.0,97192.0,126798.0,8,29.0
2025,6,Москва,Продукты,3417.0,1094.0,2323.0,2,8.0
2025,6,Москва,Электроника,42707.0,9224.0,33482.0,4,5.0
2025,6,Новосибирск,Бытовая техника,4739.0,1234.0,3504.0,1,1.0
2025,6,Новосибирск,Канцтовары,5545.0,2401.0,3143.0,4,8.0
2025,6,Новосибирск,Одежда,30789.0,14012.0,16777.0,3,7.0
2025,6,Новосибирск,Продукты,655.0,225.0,430.0,1,1.0
2025,6,Новосибирск,Электроника,50115.0,11217.0,38898.0,1,2.0
2025,6,Ростов-на-Дону,Бытовая техника,3256.0,925.0,2331.0,1,1.0
2025,6,Ростов-на-Дону,Электроника,58782.0,14970.0,43812.0,2,3.0
2025,6,Самара,Бытовая техника,6330.0,1812.0,4518.0,1,2.0
2025,6,Самара,Продукты,4497.0,1409.0,3087.0,2,5.0
2025,6,Самара,Электроника,6260.0,1197.0,5064.0,1,1.0
2025,6,Санкт-Петербург,Бытовая техника,7327.0,1884.0,5442.0,2,2.0
2025,6,Санкт-Петербург,Канцтовары,6029.0,5294.0,735.0,2,2.0
2025,6,Санкт-Петербург,Одежда,69258.0,35109.0,34148.0,4,9.0
2025,7,Екатеринбург,Одежда,16951.0,7708.0,9244.0,2,3.0
2025,7,Екатеринбург,Продукты,904.0,248.0,656.0,1,1.0
2025,7,Екатеринбург,Электроника,20250.0,3763.0,16487.0,1,1.0
2025,7,Казань,Бытовая техника,8963.0,2397.0,6566.0,2,2.0
2025,7,Казань,Канцтовары,2868.0,1715.0,1152.0,2,6.0
2025,7,Казань,Одежда,19433.0,7451.0,11982.0,2,7.0
2025,7,Казань,Продукты,3894.0,1136.0,2758.0,4,7.0
2025,7,Москва,Бытовая техника,85935.0,25763.0,60172.0,8,10.0
2025,7,Москва,Канцтовары,355.0,173.0,182.0,1,1.0
2025,7,Москва,Одежда,70437.0,31152.0,39285.0,2,9.0
2025,7,Москва,Продукты,6374.0,4251.0,2123.0,5,6.0
2025,7,Москва,Электроника,22888.0,-2465.0,25353.0,3,7.0
2025,7,Новосибирск,Бытовая техника,37263.0,9429.0,27833.0,2,5.0
2025,7,Новосибирск,Канцтовары,1515.0,842.0,673.0,2,2.0
2025,7,Новосибирск,Электроника,12232.0,2465.0,9767.0,1,2.0
2025,7,Ростов-на-Дону,Бытовая техника,57062.0,-6558.0,63620.0,4,17.0
2025,7,Ростов-на-Дону,Канцтовары,3249.0,1892.0,1357.0,1,9.0
2025,7,Самара,Бытовая техника,9772.0,2809.0,6963.0,1,2.0
2025,7,Самара,Канцтовары,377.0,195.0,182.0,1,1.0
2025,7,Самара,Одежда,7077.0,3333.0,3744.0,2,4.0
2025,7,Санкт-Петербург,Канцтовары,1921.0,822.0,1099.0,1,3.0
2025,7,Санкт-Петербург,Одежда,4806.0,2304.0,2502.0,1,1.0
2025,7,Санкт-Петербург,Продукты,2332.0,740.0,1591.0,3,6.0
2025,7,Санкт-Петербург,Электроника,68234.0,17763.0,50471.0,2,3.0
2025,8,Екатеринбург,Канцтовары,13383.0,6519.0,6865.0,2,14.0
2025,8,Екатеринбург,Одежда,16377.0,7413.0,8963.0,2,2.0
2025,8,Екатеринбург,Продукты,3323.0,855.0,2468.0,2,6.0
2025,8,Екатеринбург,Электроника,4830.0,-27406.0,32236.0,1,2.0
2025,8,Казань,Бытовая техника,35927.0,8826.0,27101.0,1,3.0
2025,8,Казань,Канцтовары,1206.0,596.0,610.0,1,1.0
2025,8,Казань,Одежда,19660.0,7507.0,12153.0,2,4.0
2025,8,Казань,Продукты,1673.0,466.0,1207.0,1,3.0
2025,8,Казань,Электроника,18231.0,4580.0,13651.0,1,1.0
2025,8,Москва,Бытовая техника,109656.0,31967.0,77689.0,4,14.0
2025,8,Москва,Канцтовары,2707.0,1462.0,1245.0,2,3.0
2025,8,Москва,Одежда,61551.0,29649.0,31902.0,5,10.0
2025,8,Москва,Продукты,6461.0,1798.0,4664.0,8,11.0
2025,8,Москва,Электроника,517370.0,104721.0,412649.0,9,29.0
2025,8,Новосибирск,Бытовая техника,3102.0,856.0,2246.0,1,1.0
2025,8,Новосибирск,Канцтовары,3321.0,1484.0,1837.0,2,5.0
2025,8,Новосибирск,Одежда,5898.0,2203.0,3695.0,1,1.0
2025,8,Новосибирск,Электроника,38976.0,9217.0,29759.0,2,7.0
2025,8,Ростов-на-Дону,Бытовая техника,57843.0,18066.0,39777.0,3,9.0
2025,8,Ростов-на-Дону,Канцтовары,1589.0,850.0,739.0,2,2.0
2025,8,Ростов-на-Дону,Одежда,20791.0,11117.0,9675.0,2,3.0
2025,8,Ростов-на-Дону,Продукты,229.0,77.0,152.0,1,1.0
2025,8,Ростов-на-Дону,Электроника,67352.0,17230.0,50122.0,2,4.0
2025,8,Самара,Бытовая техника,5885.0,1598.0,4287.0,1,2.0
2025,8,Самара,Одежда,13528.0,6492.0,7037.0,2,2.0
2025,8,Самара,Продукты,1830.0,506.0,1324.0,1,2.0
2025,8,Санкт-Петербург,Бытовая техника,6393.0,2009.0,4384.0,1,2.0
2025,8,Санкт-Петербург,Канцтовары,13716.0,6015.0,7701.0,5,14.0
2025,8,Санкт-Петербург,Одежда,38951.0,17555.0,21396.0,4,11.0
2025,8,Санкт-Петербург,Продукты,6095.0,1510.0,4585.0,2,4.0
2025,8,Санкт-Петербург,Электроника,148651.0,35237.0,113414.0,3,13.0
2025,9,Екатеринбург,Бытовая техника,21080.0,6664.0,14416.0,2,3.0
2025,9,Екатеринбург,Одежда,31186.0,12257.0,18928.0,1,8.0
2025,9,Екатеринбург,Электроника,16049.0,3615.0,12434.0,2,4.0
2025,9,Казань,Бытовая техника,22216.0,5734.0,16482.0,1,7.0
2025,9,Казань,Продукты,889.0,304.0,585.0,1,1.0
2025,9,Москва,Бытовая техника,73933.0,22758.0,51175.0,4,13.0
2025,9,Москва,Канцтовары,6868.0,3625.0,3244.0,7,12.0
2025,9,Москва,Одежда,70085.0,33316.0,36769.0,5,12.0
2025,9,Москва,Продукты,7243.0,2251.0,4992.0,5,20.0
2025,9,Москва,Электроника,50341.0,-6752.0,57093.0,4,5.0
2025,9,Новосибирск,Бытовая техника,10197.0,3080.0,7117.0,1,2.0
2025,9,Новосибирск,Канцтовары,6762.0,3076.0,3686.0,2,16.0
2025,9,Новосибирск,Одежда,15272.0,7030.0,8242.0,2,2.0
2025,9,Новосибирск,Продукты,2507.0,752.0,1754.0,1,3.0
2025,9,Новосибирск,Электроника,105267.0,-1720.0,106988.0,4,9.0
2025,9,Ростов-на-Дону,Бытовая техника,9576.0,2556.0,7021.0,2,3.0
2025,9,Ростов-на-Дону,Канцтовары,1355.0,606.0,749.0,1,3.0
2025,9,Ростов-на-Дону,Продукты,588.0,144.0,445.0,1,1.0
2025,9,Самара,Бытовая техника,3641.0,1181.0,2460.0,1,1.0
2025,9,Самара,Одежда,16607.0,8767.0,7840.0,1,2.0
2025,9,Самара,Продукты,907.0,226.0,681.0,1,1.0
2025,9,Самара,Электроника,165413.0,37272.0,128141.0,5,8.0
2025,9,Санкт-Петербург,Бытовая техника,51683.0,12452.0,39232.0,4,16.0
2025,9,Санкт-Петербург,Канцтовары,23674.0,11171.0,12503.0,6,24.0
2025,9,Санкт-Петербург,Одежда,12317.0,5306.0,7011.0,2,3.0
2025,9,Санкт-Петербург,Продукты,937.0,322.0,615.0,1,2.0
2025,10,Екатеринбург,Бытовая техника,3253.0,900.0,2353.0,1,1.0
2025,10,Екатеринбург,Канцтовары,815.0,460.0,355.0,2,2.0
2025,10,Екатеринбург,Одежда,29579.0,11456.0,18123.0,3,5.0
2025,10,Екатеринбург,Продукты,475.0,143.0,332.0,1,1.0
2025,10,Екатеринбург,Электроника,5785.0,1492.0,4293.0,1,1.0
2025,10,Казань,Бытовая техника,28411.0,8719.0,19692.0,3,8.0
2025,10,Казань,Одежда,119877.0,55510.0,64367.0,2,16.0
2025,10,Казань,Продукты,1302.0,357.0,946.0,2,2.0
2025,10,Казань,Электроника,48283.0,11659.0,36624.0,1,2.0
2025,10,Москва,Бытовая техника,19239.0,5006.0,14233.0,3,3.0
2025,10,Москва,Канцтовары,3957.0,2316.0,1641.0,2,3.0
2025,10,Москва,Одежда,60146.0,-1094.0,61239.0,5,18.0
2025,10,Москва,Продукты,3780.0,967.0,2813.0,4,7.0
2025,10,Москва,Электроника,69970.0,16139.0,53832.0,3,7.0
2025,10,Новосибирск,Бытовая техника,5660.0,1619.0,4040.0,1,1.0
2025,10,Новосибирск,Канцтовары,978.0,506.0,472.0,1,2.0
2025,10,Новосибирск,Одежда,8813.0,3274.0,5539.0,1,1.0
2025,10,Новосибирск,Продукты,1534.0,445.0,1089.0,3,3.0
2025,10,Новосибирск,Электроника,28638.0,5515.0,23123.0,3,3.0
2025,10,Ростов-на-Дону,Бытовая техника,71142.0,20826.0,50316.0,3,12.0
2025,10,Ростов-на-Дону,Канцтовары,1949.0,1037.0,912.0,1,4.0
2025,10,Ростов-на-Дону,Продукты,900.0,305.0,595.0,1,1.0
2025,10,Самара,Бытовая техника,56385.0,18447.0,37938.0,4,8.0
2025,10,Самара,Канцтовары,1119.0,508.0,611.0,1,3.0
2025,10,Самара,Одежда,9263.0,4178.0,5084.0,1,1.0
2025,10,Самара,Продукты,491.0,119.0,373.0,1,2.0
2025,10,Самара,Электроника,5244.0,1248.0,3996.0,1,1.0
2025,10,Санкт-Петербург,Бытовая техника,30267.0,6984.0,23283.0,1,7.0
2025,10,Санкт-Петербург,Канцтовары,6001.0,4477.0,1524.0,2,4.0
2025,10,Санкт-Петербург,Одежда,16703.0,6949.0,9754.0,3,6.0
2025,10,Санкт-Петербург,Продукты,5010.0,1440.0,3571.0,3,16.0
2025,10,Санкт-Петербург,Электроника,54073.0,12924.0,41148.0,4,8.0
2025,11,Екатеринбург,Одежда,4003.0,1454.0,2549.0,1,2.0
2025,11,Екатеринбург,Продукты,509.0,158.0,351.0,1,1.0
2025,11,Казань,Бытовая техника,12629.0,3499.0,9130.0,1,1.0
2025,11,Казань,Одежда,8979.0,3574.0,5406.0,1,1.0
2025,11,Казань,Продукты,752.0,183.0,569.0,1,3.0
2025,11,Казань,Электроника,5850.0,1154.0,4695.0,1,1.0
2025,11,Москва,Бытовая техника,257660.0,71955.0,185705.0,8,27.0
2025,11,Москва,Канцтовары,9708.0,4979.0,4730.0,4,8.0
2025,11,Москва,Одежда,20911.0,9761.0,11150.0,3,6.0
2025,11,Москва,Продукты,11872.0,3274.0,8598.0,5,23.0
2025,11,Москва,Электроника,349290.0,67198.0,282092.0,10,30.0
2025,11,Новосибирск,Бытовая техника,25006.0,6190.0,18817.0,1,6.0
2025,11,Новосибирск,Одежда,42873.0,19850.0,23023.0,1,7.0
2025,11,Новосибирск,Продукты,5460.0,1714.0,3746.0,1,6.0
2025,11,Новосибирск,Электроника,171215.0,42570.0,128645.0,3,8.0
2025,11,Ростов-на-Дону,Бытовая техника,34916.0,10841.0,24075.0,1,2.0
2025,11,Ростов-на-Дону,Одежда,39369.0,18629.0,20740.0,2,8.0
2025,11,Ростов-на-Дону,Электроника,33203.0,6525.0,26678.0,1,2.0
2025,11,Самара,Бытовая техника,9660.0,-7074.0,16733.0,2,4.0
2025,11,Самара,Канцтовары,3982.0,1872.0,2110.0,3,5.0
2025,11,Самара,Одежда,4116.0,1652.0,2464.0,1,1.0
2025,11,Самара,Электроника,149483.0,35376.0,114107.0,1,2.0
2025,11,Санкт-Петербург,Бытовая техника,52222.0,13589.0,38632.0,3,8.0
2025,11,Санкт-Петербург,Канцтовары,742.0,349.0,393.0,2,2.0
2025,11,Санкт-Петербург,Одежда,59912.0,28798.0,31114.0,3,8.0
2025,11,Санкт-Петербург,Продукты,10251.0,3227.0,7024.0,4,14.0
2025,11,Санкт-Петербург,Электроника,4830.0,-12785.0,17615.0,1,7.0
2025,12,Екатеринбург,Бытовая техника,87705.0,22832.0,64873.0,1,7.0
2025,12,Екатеринбург,Канцтовары,12630.0,6515.0,6115.0,4,17.0
2025,12,Екатеринбург,Одежда,9170.0,3902.0,5268.0,1,1.0
2025,12,Екатеринбург,Электроника,63043.0,13285.0,49759.0,2,5.0
2025,12,Казань,Бытовая техника,164510.0,45408.0,119102.0,5,35.0
2025,12,Казань,Канцтовары,1995.0,1056.0,939.0,2,3.0
2025,12,Казань,Одежда,10391.0,4603.0,5788.0,2,3.0
2025,12,Казань,Электроника,3887.0,709.0,3178.0,1,1.0
2025,12,Москва,Бытовая техника,97368.0,27629.0,69739.0,4,14.0
2025,12,Москва,Канцтовары,14726.0,7164.0,7562.0,5,15.0
2025,12,Москва,Одежда,271912.0,120014.0,151898.0,9,41.0
2025,12,Москва,Продукты,18877.0,7987.0,10890.0,7,29.0
2025,12,Москва,Электроника,377651.0,-235670.0,613321.0,6,38.0
2025,12,Новосибирск,Бытовая техника,25857.0,8484.0,17374.0,1,2.0
2025,12,Новосибирск,Одежда,48302.0,21757.0,26545.0,1,8.0
2025,12,Новосибирск,Продукты,966.0,311.0,656.0,1,4.0
2025,12,Новосибирск,Электроника,18879.0,4569.0,14311.0,1,1.0
2025,12,Ростов-на-Дону,Бытовая техника,3295.0,1034.0,2262.0,1,1.0
2025,12,Ростов-на-Дону,Канцтовары,990.0,534.0,457.0,1,2.0
2025,12,Ростов-на-Дону,Одежда,231692.0,91946.0,139746.0,3,52.0
2025,12,Ростов-на-Дону,Продукты,2556.0,845.0,1711.0,2,8.0
2025,12,Самара,Бытовая техника,5263.0,1348.0,3915.0,1,1.0
2025,12,Самара,Канцтовары,6989.0,3512.0,3477.0,1,17.0
2025,12,Самара,Одежда,5518.0,2341.0,3178.0,2,3.0
2025,12,Самара,Электроника,29320.0,5987.0,23333.0,2,2.0
2025,12,Санкт-Петербург,Бытовая техника,31655.0,1100.0,30555.0,3,7.0
2025,12,Санкт-Петербург,Канцтовары,14144.0,6573.0,7571.0,2,14.0
2025,12,Санкт-Петербург,Одежда,55347.0,23404.0,31942.0,3,10.0
2025,12,Санкт-Петербург,Продукты,13560.0,4069.0,9491.0,3,24.0
2025,12,Санкт-Петербург,Электроника,6009.0,1387.0,4622.0,1,1.0
