date,store_id,region,category,product,quantity,unit_price,revenue,cost,profit,margin_pct,year,month
2025-01-05,S03,Москва,Одежда,Кроссовки,2.0,6898.66,13797.32,6983.57,6813.75,49.4,2025,1
2024-06-05,S08,Новосибирск,Канцтовары,Набор ручек,3.0,342.69,1028.07,606.14,421.92999999999995,41.0,2024,6
2023-06-22,S09,Ростов-на-Дону,Электроника,Колонка,2.0,5826.49,11652.98,9590.38,2062.6000000000004,17.7,2023,6
2023-02-04,S09,Ростов-на-Дону,Электроника,Колонка,1.0,5056.54,5056.54,3993.92,1062.62,21.0,2023,2
2025-11-02,S06,Казань,Бытовая техника,Пылесос,1.0,12628.71,12628.71,9129.56,3499.1499999999996,27.7,2025,11
2024-07-28,S07,Екатеринбург,Канцтовары,Набор ручек,1.0,378.45,378.45,151.6,226.85,59.9,2024,7
2025-07-04,S09,Ростов-на-Дону,Бытовая техника,Пылесос,1.0,13105.2,13105.2,9859.7,3245.5,24.8,2025,7
2024-04-09,S08,Новосибирск,Бытовая техника,Чайник,1.0,2950.07,2950.07,2225.4,724.6700000000001,24.6,2024,4
2025-09-07,S02,Москва,Канцтовары,Степлер,2.0,478.81,957.62,442.99,514.63,53.7,2025,9
2024-10-06,S09,Ростов-на-Дону,Бытовая техника,Блендер,1.0,5054.99,5054.99,3810.2,1244.79,24.6,2024,10
2025-01-07,S10,Самара,Одежда,Футболка,8.0,1988.37,15906.96,7941.58,7965.379999999999,50.1,2025,1
2023-09-25,S01,Москва,Бытовая техника,Чайник,4.0,2950.73,11802.92,8379.19,3423.7299999999996,29.0,2023,9
2023-06-22,S07,Екатеринбург,Канцтовары,Ежедневник,4.0,724.55,4829.82,1488.92,3340.8999999999996,69.2,2023,6
2023-05-24,S08,Новосибирск,Электроника,Колонка,1.0,6043.2,6043.2,4572.67,1470.5299999999997,24.3,2023,5
2023-02-22,S10,Самара,Электроника,Колонка,6.0,5998.36,35990.16,27550.32,8439.840000000004,23.5,2023,2
2025-07-27,S06,Казань,Продукты,Чай 100п,1.0,474.01,474.01,303.87,170.14,35.9,2025,7
2023-10-31,S02,Москва,Бытовая техника,Блендер,2.0,5410.15,10820.3,7510.37,3309.9299999999994,30.6,2023,10
2025-01-29,S08,Новосибирск,Канцтовары,Набор ручек,4.0,336.51,1346.04,606.32,739.7199999999999,55.0,2025,1
2024-05-16,S09,Ростов-на-Дону,Продукты,Чай 100п,4.0,512.34,2049.36,1359.88,689.48,33.6,2024,5
2024-11-28,S06,Казань,Электроника,Наушники,4.0,3907.86,15631.44,11574.93,4056.51,26.0,2024,11
2024-05-03,S05,Санкт-Петербург,Канцтовары,Степлер,1.0,408.88,408.88,182.49,226.39,55.4,2024,5
2024-11-24,S01,Москва,Канцтовары,Калькулятор,2.0,1282.68,2565.36,1097.23,1468.13,57.2,2024,11
2025-03-16,S02,Москва,Бытовая техника,Чайник,2.0,3373.99,6747.98,5231.09,1516.8899999999994,22.5,2025,3
2025-08-07,S08,Новосибирск,Одежда,Кроссовки,1.0,5898.41,5898.41,3695.22,2203.19,37.4,2025,8
2023-06-04,S09,Ростов-на-Дону,Одежда,Джинсы,6.0,4118.57,24711.42,12287.96,12423.46,50.3,2023,6
2024-09-15,S04,Санкт-Петербург,Продукты,Чай 100п,1.0,437.07,437.07,285.14,151.93,34.8,2024,9
2025-10-21,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,899.96,899.96,595.3,304.6600000000001,33.9,2025,10
2023-09-05,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4548.36,4548.36,2623.29,1925.0699999999997,42.3,2023,9
2023-09-08,S07,Екатеринбург,Канцтовары,Набор ручек,8.0,348.6,2788.8,1634.22,1154.5800000000002,41.4,2023,9
2024-03-18,S05,Санкт-Петербург,Канцтовары,Калькулятор,7.0,1267.98,8875.86,5291.58,3584.2800000000007,40.4,2024,3
2025-10-29,S01,Москва,Электроника,Планшет,1.0,18908.22,18908.22,13962.17,4946.050000000001,26.2,2025,10
2023-01-25,S05,Санкт-Петербург,Электроника,Планшет,5.0,16842.83,84214.15,63694.09,20520.059999999998,24.4,2023,1
2023-05-28,S09,Ростов-на-Дону,Канцтовары,Степлер,7.0,502.14,3514.98,1408.24,2106.74,59.9,2023,5
2025-05-08,S05,Санкт-Петербург,Бытовая техника,Чайник,2.0,2896.27,8688.81,6707.92,1980.8899999999994,22.8,2025,5
2024-02-02,S08,Новосибирск,Канцтовары,Набор ручек,1.0,320.98,320.98,189.63,131.35000000000002,40.9,2024,2
2023-05-28,S03,Москва,Электроника,Смартфон,1.0,25424.14,25424.14,20410.15,5013.989999999998,19.7,2023,5
2024-11-10,S03,Москва,Одежда,Футболка,2.0,1971.1,3942.2,2337.69,1604.5099999999998,40.7,2024,11
2024-03-31,S09,Ростов-на-Дону,Электроника,Планшет,9.0,18825.16,169426.44,134018.24,35408.20000000001,20.9,2024,3
2023-06-10,S09,Ростов-на-Дону,Продукты,Шоколад,1.0,258.42,258.42,191.48,66.94000000000003,25.9,2023,6
2024-06-17,S02,Москва,Одежда,Кроссовки,1.0,6593.98,6593.98,3543.19,3050.7899999999995,46.3,2024,6
2024-06-19,S06,Казань,Продукты,Чай 100п,1.0,449.05,449.05,303.79,145.26,32.3,2024,6
2025-08-12,S02,Москва,Бытовая техника,Пылесос,5.0,12873.91,64369.55,43819.69,20549.86,31.9,2025,8
2023-05-16,S06,Казань,Одежда,Футболка,1.0,1778.05,1778.05,918.97,859.0799999999999,48.3,2023,5
2024-01-17,S09,Ростов-на-Дону,Электроника,Колонка,3.0,5069.75,15209.25,12380.06,2829.1900000000005,18.6,2024,1
2023-11-23,S09,Ростов-на-Дону,Канцтовары,Калькулятор,12.0,1242.23,14906.76,8183.27,6723.49,45.1,2023,11
2023-12-08,S05,Санкт-Петербург,Продукты,Кофе 1кг,6.0,869.96,5219.76,3809.97,1409.7900000000004,27.0,2023,12
2023-11-22,S07,Екатеринбург,Канцтовары,Степлер,1.0,419.54,419.54,247.13,172.41000000000003,41.1,2023,11
2025-02-03,S02,Москва,Электроника,Смартфон,2.0,24216.08,48432.16,38996.0,9436.160000000003,19.5,2025,2
2023-10-16,S02,Москва,Одежда,Джинсы,3.0,3800.67,11402.01,6297.75,5104.26,44.8,2023,10
2025-01-16,S05,Санкт-Петербург,Одежда,Джинсы,2.0,4553.67,9107.34,4889.76,4217.58,46.3,2025,1
2024-02-08,S07,Екатеринбург,Продукты,Шоколад,3.0,269.36,808.08,557.22,250.86,31.0,2024,2
2024-05-11,S10,Самара,Канцтовары,Степлер,3.0,429.67,1289.01,571.64,717.37,55.7,2024,5
2025-05-23,S02,Москва,Продукты,Кофе 1кг,3.0,934.89,2804.67,1924.23,880.44,31.4,2025,5
2024-11-30,S02,Москва,Бытовая техника,Чайник,1.0,3391.36,3391.36,2360.62,1030.7400000000002,30.4,2024,11
2025-10-15,S05,Санкт-Петербург,Электроника,Планшет,1.0,17143.99,17143.99,13425.53,3718.460000000001,21.7,2025,10
2025-03-03,S04,Санкт-Петербург,Бытовая техника,Утюг,8.0,4461.49,35691.92,26381.44,9310.48,26.1,2025,3
2023-02-16,S02,Москва,Одежда,Куртка,1.0,9441.26,9441.26,4838.22,4603.04,48.8,2023,2
2024-03-06,S06,Казань,Бытовая техника,Пылесос,1.0,13466.36,13466.36,9812.11,3654.25,27.1,2024,3
2025-09-15,S02,Москва,Электроника,Планшет,2.0,19517.49,39034.98,30544.5,8490.480000000003,21.8,2025,9
2024-08-24,S01,Москва,Электроника,Колонка,4.0,5612.93,22451.72,18063.1,4388.620000000003,19.5,2024,8
2023-05-20,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4695.11,4695.11,3407.15,1287.9599999999996,27.4,2023,5
2024-04-19,S08,Новосибирск,Бытовая техника,Блендер,1.0,4925.14,4925.14,3499.25,1425.8900000000003,29.0,2024,4
2025-06-03,S03,Москва,Канцтовары,Ежедневник,1.0,670.37,670.37,372.66,297.71,44.4,2025,6
2024-01-08,S09,Ростов-на-Дону,Бытовая техника,Блендер,8.0,5173.12,41384.96,27879.18,13505.779999999999,32.6,2024,1
2025-12-03,S01,Москва,Одежда,Кроссовки,2.0,7147.31,14294.62,7986.33,6308.290000000001,44.1,2025,12
2025-12-06,S05,Санкт-Петербург,Бытовая техника,Блендер,3.0,5597.31,4829.82,11796.46,-6966.639999999999,-144.2,2025,12
2024-06-08,S05,Санкт-Петербург,Продукты,Мёд 500г,2.0,589.54,1179.08,772.69,406.3899999999999,34.5,2024,6
2023-02-01,S07,Екатеринбург,Электроника,Смартфон,3.0,25192.26,75576.78,59852.46,15724.32,20.8,2023,2
2025-06-02,S02,Москва,Бытовая техника,Пылесос,5.0,11194.01,55970.05,37394.57,18575.480000000003,33.2,2025,6
2025-05-13,S04,Санкт-Петербург,Одежда,Куртка,4.0,9593.19,38372.76,18111.65,20261.11,52.8,2025,5
2024-04-20,S09,Ростов-на-Дону,Одежда,Футболка,3.0,1712.27,5136.81,2505.32,2631.4900000000002,51.2,2024,4
2024-06-13,S01,Москва,Одежда,Футболка,2.0,1941.87,3883.74,1888.07,1995.6699999999998,51.4,2024,6
2023-06-09,S06,Казань,Одежда,Кроссовки,1.0,6429.13,6429.13,4087.86,2341.27,36.4,2023,6
2024-06-13,S02,Москва,Электроника,Наушники,1.0,3847.58,3847.58,2883.43,964.1500000000001,25.1,2024,6
2025-06-04,S04,Санкт-Петербург,Канцтовары,Калькулятор,1.0,1199.48,1199.48,594.12,605.36,50.5,2025,6
2023-01-16,S10,Самара,Бытовая техника,Пылесос,2.0,12052.52,24105.04,16031.82,8073.220000000001,33.5,2023,1
2025-11-16,S02,Москва,Бытовая техника,Утюг,1.0,4354.38,4354.38,2919.57,1434.81,33.0,2025,11
2023-08-31,S05,Санкт-Петербург,Продукты,Мёд 500г,1.0,640.05,640.05,448.83,191.21999999999997,29.9,2023,8
2025-08-19,S08,Новосибирск,Электроника,Планшет,1.0,19103.18,19103.18,14126.57,4976.610000000001,26.1,2025,8
2024-02-04,S03,Москва,Бытовая техника,Пылесос,2.0,11081.95,22163.9,17109.96,5053.940000000002,22.8,2024,2
2025-09-06,S04,Санкт-Петербург,Канцтовары,Ежедневник,9.0,790.72,7116.48,3448.47,3668.0099999999998,51.5,2025,9
2024-06-15,S01,Москва,Электроника,Колонка,3.0,5402.03,16206.09,12435.71,3770.380000000001,23.3,2024,6
2024-10-10,S03,Москва,Одежда,Кроссовки,5.0,6092.47,30462.35,14653.59,15808.759999999998,51.9,2024,10
2025-05-21,S01,Москва,Канцтовары,Степлер,4.0,485.51,1942.04,1030.79,911.25,46.9,2025,5
2025-12-06,S06,Казань,Бытовая техника,Утюг,14.0,4882.48,68354.72,51489.64,16865.08,24.7,2025,12
2025-08-12,S02,Москва,Бытовая техника,Утюг,2.0,4055.72,12167.16,9375.24,2791.92,22.9,2025,8
2024-08-19,S08,Новосибирск,Продукты,Мёд 500г,1.0,637.36,637.36,414.25,223.11,35.0,2024,8
2025-01-10,S06,Казань,Электроника,Наушники,3.0,3910.46,11731.38,9212.93,2518.449999999999,21.5,2025,1
2025-08-26,S04,Санкт-Петербург,Канцтовары,Калькулятор,8.0,1266.57,10132.56,5887.2,4245.36,41.9,2025,8
2025-03-03,S04,Санкт-Петербург,Бытовая техника,Чайник,3.0,3122.11,9366.33,7102.23,2264.1000000000004,24.2,2025,3
2023-11-26,S09,Ростов-на-Дону,Продукты,Шоколад,9.0,262.06,2358.54,1600.56,757.98,32.1,2023,11
2025-03-11,S02,Москва,Бытовая техника,Чайник,5.0,3245.45,16227.25,12384.73,3842.5200000000004,23.7,2025,3
2025-09-30,S10,Самара,Продукты,Кофе 1кг,1.0,907.31,907.31,680.98,226.32999999999993,24.9,2025,9
2025-04-13,S08,Новосибирск,Продукты,Шоколад,1.0,260.87,260.87,197.29,63.58000000000001,24.4,2025,4
2024-06-24,S05,Санкт-Петербург,Продукты,Мёд 500г,5.0,647.2,3236.0,2175.38,1060.62,32.8,2024,6
2025-12-14,S09,Ростов-на-Дону,Канцтовары,Степлер,2.0,495.25,990.5,456.84,533.6600000000001,53.9,2025,12
2025-04-27,S07,Екатеринбург,Канцтовары,Ежедневник,2.0,764.39,1528.78,723.64,805.14,52.7,2025,4
2023-04-23,S03,Москва,Продукты,Шоколад,2.0,246.19,492.38,356.99,135.39,27.5,2023,4
2024-10-27,S08,Новосибирск,Электроника,Планшет,1.0,19865.54,19865.54,16018.47,3847.0700000000015,19.4,2024,10
2025-09-20,S10,Самара,Бытовая техника,Чайник,1.0,3641.24,3641.24,2460.11,1181.1299999999997,32.4,2025,9
2023-03-04,S08,Новосибирск,Бытовая техника,Чайник,2.0,3403.82,3403.82,2567.2,836.6200000000003,24.6,2023,3
2023-10-02,S07,Екатеринбург,Бытовая техника,Блендер,5.0,5204.52,26022.6,18017.77,8004.829999999998,30.8,2023,10
2024-12-18,S04,Санкт-Петербург,Продукты,Чай 100п,2.0,476.08,952.16,690.14,262.02,27.5,2024,12
2024-10-19,S03,Москва,Электроника,Планшет,2.0,17432.95,34865.9,27228.45,7637.450000000001,21.9,2024,10
2024-07-28,S04,Санкт-Петербург,Электроника,Наушники,1.0,3448.46,3448.46,2625.56,822.9000000000001,23.9,2024,7
2023-01-11,S02,Москва,Продукты,Шоколад,14.0,281.62,3942.68,2830.81,1111.87,28.2,2023,1
2024-01-13,S03,Москва,Бытовая техника,Пылесос,1.0,12186.29,12186.29,8639.93,3546.3600000000006,29.1,2024,1
2024-09-20,S04,Санкт-Петербург,Бытовая техника,Чайник,3.0,3353.08,10059.24,6966.36,3092.88,30.7,2024,9
2024-07-13,S06,Казань,Канцтовары,Степлер,1.0,508.86,508.86,231.03,277.83000000000004,54.6,2024,7
2024-05-22,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,986.89,986.89,738.15,248.74,25.2,2024,5
2024-01-06,S08,Новосибирск,Продукты,Чай 100п,1.0,415.41,415.41,305.79,109.62,26.4,2024,1
2023-08-22,S06,Казань,Бытовая техника,Утюг,1.0,4207.8,4207.8,2985.74,1222.0600000000004,29.0,2023,8
2024-01-14,S02,Москва,Продукты,Шоколад,1.0,252.57,252.57,186.29,66.28,26.2,2024,1
2025-12-19,S03,Москва,Канцтовары,Калькулятор,8.0,1296.74,10373.92,5396.22,4977.7,48.0,2025,12
2024-01-27,S01,Москва,Бытовая техника,Чайник,1.0,3105.46,3105.46,2396.15,709.31,22.8,2024,1
2025-12-21,S10,Самара,Бытовая техника,Блендер,1.0,5263.41,5263.41,3915.08,1348.33,25.6,2025,12
2023-12-14,S04,Санкт-Петербург,Бытовая техника,Чайник,1.0,3656.61,3656.61,2726.31,930.3000000000002,25.4,2023,12
2024-10-21,S08,Новосибирск,Канцтовары,Степлер,7.0,430.96,3016.72,1438.18,1578.5399999999997,52.3,2024,10
2023-04-15,S03,Москва,Продукты,Мёд 500г,2.0,575.31,1150.62,748.16,402.4599999999999,35.0,2023,4
2023-01-09,S06,Казань,Электроника,Планшет,1.0,18958.25,18958.25,14061.38,4896.870000000001,25.8,2023,1
2023-04-02,S02,Москва,Одежда,Футболка,1.0,1751.57,1751.57,1114.1,637.47,36.4,2023,4
2025-08-05,S09,Ростов-на-Дону,Канцтовары,Калькулятор,1.0,1260.68,1260.68,560.53,700.1500000000001,55.5,2025,8
2023-09-28,S08,Новосибирск,Бытовая техника,Чайник,4.0,3291.09,13164.36,9717.22,3447.1400000000012,26.2,2023,9
2025-04-14,S02,Москва,Бытовая техника,Пылесос,1.0,12816.45,12816.45,9754.33,3062.120000000001,23.9,2025,4
2025-10-14,S06,Казань,Продукты,Чай 100п,1.0,479.63,479.63,348.38,131.25,27.4,2025,10
2024-08-07,S04,Санкт-Петербург,Одежда,Кроссовки,1.0,6072.57,6072.57,3603.46,2469.1099999999997,40.7,2024,8
2025-04-16,S03,Москва,Электроника,Колонка,1.0,3252.58,5966.53,4751.07,1215.46,20.4,2025,4
2023-10-08,S03,Москва,Продукты,Шоколад,1.0,266.72,266.72,196.55,70.17000000000002,26.3,2023,10
2023-03-28,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,875.77,875.77,593.96,281.80999999999995,32.2,2023,3
2025-04-10,S07,Екатеринбург,Канцтовары,Набор ручек,8.0,381.95,3055.6,1823.69,1231.9099999999999,40.3,2025,4
2023-05-26,S02,Москва,Одежда,Куртка,1.0,9239.73,9239.73,5547.66,3692.0699999999997,40.0,2023,5
2024-02-03,S10,Самара,Продукты,Мёд 500г,1.0,679.2,679.2,445.3,233.90000000000003,34.4,2024,2
2024-10-10,S08,Новосибирск,Продукты,Кофе 1кг,9.0,810.01,7290.09,4828.19,2461.9000000000005,33.8,2024,10
2025-01-26,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4083.19,4083.19,3161.32,921.8699999999999,22.6,2025,1
2025-12-29,S03,Москва,Канцтовары,Степлер,2.0,467.82,935.64,391.78,543.86,58.1,2025,12
2023-03-02,S08,Новосибирск,Продукты,Мёд 500г,1.0,631.64,631.64,419.87,211.76999999999998,33.5,2023,3
2023-09-03,S03,Москва,Канцтовары,Степлер,2.0,504.24,1008.48,524.81,483.6700000000001,48.0,2023,9
2024-03-29,S03,Москва,Канцтовары,Калькулятор,1.0,1127.97,1127.97,545.94,582.03,51.6,2024,3
2023-07-29,S10,Самара,Канцтовары,Калькулятор,2.0,1093.17,1093.17,558.49,534.6800000000001,48.9,2023,7
2025-04-18,S06,Казань,Одежда,Куртка,2.0,9568.37,19136.74,10693.33,8443.410000000002,44.1,2025,4
2025-01-02,S02,Москва,Бытовая техника,Чайник,2.0,3489.21,10467.63,8004.33,2463.2999999999993,23.5,2025,1
2024-11-05,S10,Самара,Одежда,Джинсы,7.0,3812.37,26686.59,17016.92,9669.670000000002,36.2,2024,11
2023-05-09,S03,Москва,Канцтовары,Ежедневник,1.0,666.82,4829.82,280.5,4549.32,94.2,2023,5
2024-07-05,S03,Москва,Электроника,Планшет,1.0,17809.9,17809.9,14558.86,3251.040000000001,18.3,2024,7
2025-11-21,S01,Москва,Продукты,Чай 100п,3.0,425.61,1276.83,920.17,356.65999999999997,27.9,2025,11
2024-11-21,S10,Самара,Бытовая техника,Чайник,4.0,3263.92,13055.68,10105.79,2949.8899999999994,22.6,2024,11
2025-05-14,S10,Самара,Канцтовары,Набор ручек,2.0,365.05,4829.82,395.2,4434.62,91.8,2025,5
2025-03-14,S09,Ростов-на-Дону,Бытовая техника,Пылесос,1.0,13205.52,13205.52,8961.43,4244.09,32.1,2025,3
2025-06-24,S07,Екатеринбург,Канцтовары,Набор ручек,1.0,391.61,391.61,213.16,178.45000000000002,45.6,2025,6
2023-04-11,S05,Санкт-Петербург,Одежда,Куртка,7.0,9675.8,67730.6,34646.43,33084.170000000006,48.8,2023,4
2023-01-16,S05,Санкт-Петербург,Бытовая техника,Утюг,4.0,4383.07,17532.28,13272.55,4259.73,24.3,2023,1
2023-09-15,S03,Москва,Канцтовары,Степлер,2.0,475.59,951.18,454.26,496.91999999999996,52.2,2023,9
2025-12-11,S01,Москва,Продукты,Чай 100п,1.0,434.7,434.7,308.83,125.87,29.0,2025,12
2025-05-04,S03,Москва,Одежда,Кроссовки,2.0,6418.76,12837.52,7695.04,5142.4800000000005,40.1,2025,5
2023-05-19,S07,Екатеринбург,Одежда,Куртка,1.0,9306.09,9306.09,4310.03,4996.06,53.7,2023,5
2023-04-02,S01,Москва,Одежда,Кроссовки,2.0,6644.7,6644.7,3164.75,3479.95,52.4,2023,4
2024-12-18,S02,Москва,Канцтовары,Калькулятор,1.0,1121.76,1121.76,618.02,503.74,44.9,2024,12
2024-02-08,S05,Санкт-Петербург,Бытовая техника,Блендер,13.0,4963.8,64529.4,49784.93,14744.470000000001,22.8,2024,2
2025-10-21,S08,Новосибирск,Продукты,Мёд 500г,1.0,662.75,662.75,457.99,204.76,30.9,2025,10
2024-01-28,S10,Самара,Одежда,Кроссовки,1.0,6025.32,6025.32,3165.98,2859.3399999999997,47.5,2024,1
2025-02-13,S01,Москва,Канцтовары,Калькулятор,1.0,1305.0,1305.0,683.37,621.63,47.6,2025,2
2024-11-25,S01,Москва,Бытовая техника,Утюг,5.0,4351.25,21756.25,15485.77,6270.48,28.8,2024,11
2025-11-09,S09,Ростов-на-Дону,Одежда,Куртка,2.0,7766.27,15532.54,7324.6,8207.94,52.8,2025,11
2024-12-03,S10,Самара,Одежда,Футболка,1.0,1861.89,1861.89,1105.27,756.6200000000001,40.6,2024,12
2023-02-05,S03,Москва,Продукты,Кофе 1кг,1.0,846.36,846.36,591.55,254.81000000000006,30.1,2023,2
2024-08-28,S06,Казань,Бытовая техника,Утюг,3.0,4443.1,13329.3,9541.33,3787.9699999999993,28.4,2024,8
2024-07-14,S09,Ростов-на-Дону,Электроника,Смартфон,1.0,22614.82,22614.82,17033.12,5581.700000000001,24.7,2024,7
2024-05-30,S08,Новосибирск,Канцтовары,Калькулятор,7.0,1223.86,8567.02,3479.11,5087.91,59.4,2024,5
2025-05-13,S05,Санкт-Петербург,Бытовая техника,Блендер,5.0,4518.51,22592.55,16232.48,6360.07,28.2,2025,5
2025-02-28,S09,Ростов-на-Дону,Бытовая техника,Утюг,12.0,4566.16,54793.92,40111.68,14682.239999999998,26.8,2025,2
2023-06-05,S03,Москва,Продукты,Мёд 500г,1.0,593.32,593.32,401.46,191.86000000000007,32.3,2023,6
2023-11-29,S09,Ростов-на-Дону,Одежда,Куртка,15.0,8177.61,122664.15,69907.51,52756.64,43.0,2023,11
2024-03-04,S03,Москва,Продукты,Кофе 1кг,3.0,902.19,2706.57,2051.96,654.6100000000001,24.2,2024,3
2025-10-21,S04,Санкт-Петербург,Одежда,Футболка,3.0,1991.16,5973.48,3229.57,2743.9099999999994,45.9,2025,10
2023-01-12,S08,Новосибирск,Электроника,Колонка,3.0,4988.29,14964.87,11268.63,3696.2400000000016,24.7,2023,1
2024-04-20,S05,Санкт-Петербург,Электроника,Колонка,6.0,5329.18,31975.08,23691.11,8283.970000000001,25.9,2024,4
2025-07-26,S10,Самара,Канцтовары,Набор ручек,1.0,377.37,377.37,182.01,195.36,51.8,2025,7
2025-08-04,S03,Москва,Одежда,Футболка,1.0,1982.21,1982.21,925.09,1057.12,53.3,2025,8
2025-03-17,S10,Самара,Бытовая техника,Чайник,1.0,2891.7,2891.7,2012.96,878.7399999999998,30.4,2025,3
2024-05-05,S08,Новосибирск,Одежда,Куртка,1.0,9688.05,9688.05,4949.36,4738.69,48.9,2024,5
2024-06-27,S09,Ростов-на-Дону,Бытовая техника,Пылесос,2.0,13594.23,27188.46,20299.03,6889.43,25.3,2024,6
2023-06-24,S03,Москва,Электроника,Наушники,1.0,3390.44,3390.44,2596.86,793.5799999999999,23.4,2023,6
2025-04-05,S10,Самара,Одежда,Футболка,3.0,1984.14,5952.42,3276.8,2675.62,45.0,2025,4
2023-03-03,S06,Казань,Одежда,Куртка,1.0,9608.05,9608.05,5667.06,3940.989999999999,41.0,2023,3
2025-11-08,S07,Екатеринбург,Одежда,Футболка,2.0,2001.28,4002.56,2548.7,1453.8600000000001,36.3,2025,11
2024-05-08,S01,Москва,Бытовая техника,Пылесос,3.0,11092.1,33276.3,24534.45,8741.850000000002,26.3,2024,5
2025-09-19,S01,Москва,Продукты,Чай 100п,9.0,414.95,3734.55,2425.37,1309.1800000000003,35.1,2025,9
2023-09-05,S07,Екатеринбург,Электроника,Колонка,5.0,5262.37,26311.85,21034.32,5277.529999999999,20.1,2023,9
2023-02-22,S10,Самара,Одежда,Футболка,3.0,3252.58,4917.84,2780.33,2137.51,43.5,2023,2
2023-07-13,S02,Москва,Продукты,Мёд 500г,1.0,578.93,578.93,390.99,187.93999999999994,32.5,2023,7
2023-05-18,S04,Санкт-Петербург,Электроника,Наушники,9.0,3624.64,32621.76,26288.91,6332.8499999999985,19.4,2023,5
2025-07-27,S03,Москва,Продукты,Мёд 500г,2.0,689.01,4829.82,1008.96,3820.8599999999997,79.1,2025,7
2025-05-25,S03,Москва,Одежда,Куртка,1.0,8988.37,8988.37,4535.25,4453.120000000001,49.5,2025,5
2023-11-30,S04,Санкт-Петербург,Канцтовары,Калькулятор,8.0,1111.89,8895.12,3562.23,5332.890000000001,60.0,2023,11
2024-05-28,S02,Москва,Бытовая техника,Утюг,3.0,4974.56,14923.68,10249.9,4673.780000000001,31.3,2024,5
2024-04-09,S07,Екатеринбург,Электроника,Колонка,2.0,6093.16,6093.16,4894.26,1198.8999999999996,19.7,2024,4
2024-11-15,S09,Ростов-на-Дону,Бытовая техника,Блендер,5.0,5115.07,25575.35,19180.37,6394.98,25.0,2024,11
2025-07-21,S06,Казань,Продукты,Мёд 500г,3.0,673.46,2020.38,1486.59,533.7900000000002,26.4,2025,7
2024-04-03,S09,Ростов-на-Дону,Электроника,Смартфон,2.0,26746.3,53492.6,42024.14,11468.46,21.4,2024,4
2024-08-21,S01,Москва,Одежда,Куртка,1.0,8297.05,8297.05,5212.0,3085.0499999999993,37.2,2024,8
2023-08-10,S08,Новосибирск,Бытовая техника,Пылесос,2.0,12827.43,25654.86,17639.17,8015.690000000002,31.2,2023,8
2023-11-18,S02,Москва,Одежда,Куртка,1.0,9067.07,9067.07,4393.79,4673.28,51.5,2023,11
2025-10-13,S10,Самара,Бытовая техника,Блендер,1.0,5190.83,5190.83,3643.41,1547.42,29.8,2025,10
2025-01-24,S06,Казань,Бытовая техника,Утюг,1.0,4166.43,4166.43,2804.32,1362.1100000000001,32.7,2025,1
2025-09-27,S08,Новосибирск,Одежда,Кроссовки,1.0,7104.52,7104.52,4463.51,2641.01,37.2,2025,9
2025-08-11,S03,Москва,Продукты,Шоколад,1.0,278.87,278.87,207.67,71.20000000000002,25.5,2025,8
2024-12-24,S10,Самара,Одежда,Куртка,7.0,9353.41,65473.87,30381.09,35092.78,53.6,2024,12
2023-06-23,S09,Ростов-на-Дону,Одежда,Кроссовки,1.0,6668.32,6668.32,3215.9,3452.4199999999996,51.8,2023,6
2024-11-03,S01,Москва,Бытовая техника,Чайник,1.0,3420.5,3420.5,2416.8,1003.6999999999998,29.3,2024,11
2025-10-14,S01,Москва,Одежда,Куртка,8.0,7949.0,4829.82,30018.16,-25188.34,-521.5,2025,10
2023-01-24,S10,Самара,Канцтовары,Ежедневник,4.0,775.69,3102.76,1408.5,1694.2600000000002,54.6,2023,1
2024-08-12,S07,Екатеринбург,Электроника,Колонка,1.0,6108.24,6108.24,4723.86,1384.38,22.7,2024,8
2025-09-11,S09,Ростов-на-Дону,Канцтовары,Степлер,3.0,451.54,1354.62,748.62,605.9999999999999,44.7,2025,9
2024-12-28,S05,Санкт-Петербург,Канцтовары,Набор ручек,5.0,342.7,1713.5,1017.32,696.18,40.6,2024,12
2024-03-18,S08,Новосибирск,Канцтовары,Набор ручек,1.0,341.48,341.48,186.26,155.22000000000003,45.5,2024,3
2023-03-08,S04,Санкт-Петербург,Электроника,Колонка,1.0,6037.9,6037.9,4794.23,1243.67,20.6,2023,3
2023-12-07,S07,Екатеринбург,Электроника,Колонка,7.0,5830.88,40816.16,31340.54,9475.620000000003,23.2,2023,12
2023-12-27,S09,Ростов-на-Дону,Одежда,Джинсы,1.0,4324.64,4324.64,2012.16,2312.4800000000005,53.5,2023,12
2024-11-30,S02,Москва,Одежда,Куртка,1.0,9387.07,9387.07,5569.38,3817.6899999999996,40.7,2024,11
2025-07-09,S02,Москва,Продукты,Шоколад,1.0,268.45,268.45,190.23,78.22,29.1,2025,7
2025-08-24,S07,Екатеринбург,Электроника,Планшет,2.0,19963.99,4829.82,32235.89,-27406.07,-567.4,2025,8
2023-08-19,S10,Самара,Электроника,Колонка,2.0,6136.77,12273.54,9756.0,2517.540000000001,20.5,2023,8
